fund_id,fund_name,vintage,commitment,contributions,distributions,total_value,nav,tvpi_reported,reported_multiple,net_irr,not_meaningful,sold_secondary,fully_uncalled,source,as_of
OPERF::Advent Latin American Private Equity Fund VII,Advent Latin American Private Equity Fund VII,2020,150000000.0,82100000.0,0.0,95400000.0,95400000.0,1.1619975639464069,1.16,,True,False,False,Oregon PERS OPERF,2024-03-31
OPERF::AEP IV OPERS Co‐Investments,AEP IV OPERS Co‐Investments,2018,37500000.0,37100000.0,8500000.0,60500000.0,52000000.0,1.6307277628032344,1.63,0.11599999999999999,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Affinity Asia Pacific Fund III,Affinity Asia Pacific Fund III,2006,100000000.0,95800000.0,133500000.0,133500000.0,0.0,1.3935281837160751,1.39,0.087,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Alpine Investors IX,Alpine Investors IX,2022,200000000.0,18800000.0,0.0,21300000.0,21300000.0,1.1329787234042554,1.14,,True,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Alpine Investors VIII,Alpine Investors VIII,2021,100000000.0,63400000.0,0.0,83400000.0,83400000.0,1.3154574132492114,1.31,,True,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Apax Europe VII,Apax Europe VII,2007,199500000.0,220700000.0,274100000.0,274100000.0,0.0,1.2419574082464884,1.24,0.042,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Apax IX,Apax IX,2016,250000000.0,264600000.00000003,311700000.0,508800000.0,197100000.0,1.9229024943310655,1.92,0.19399999999999998,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Apax VIII USD,Apax VIII USD,2012,150400000.0,161600000.0,255300000.0,271400000.0,16100000.000000002,1.6794554455445545,1.68,0.13,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Apollo Investment Fund IX,Apollo Investment Fund IX,2018,480000000.0,448600000.0,201400000.0,684400000.0,483000000.0,1.5256353098528757,1.53,0.203,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Apollo Investment Fund VI,Apollo Investment Fund VI,2006,200000000.0,257399999.99999997,385200000.0,388600000.0,3400000.0,1.50971250971251,1.51,0.086,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Apollo Investment Fund VII,Apollo Investment Fund VII,2008,400000000.0,488900000.0,855100000.0,855100000.0,0.0,1.7490284311720188,1.75,0.225,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Apollo Investment Fund VIII,Apollo Investment Fund VIII,2013,400000000.0,384900000.0,579400000.0,579400000.0,0.0,1.5053260587165498,1.51,0.109,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Aquiline Financial Services Fund,Aquiline Financial Services Fund,2005,200000000.0,210900000.0,291800000.0,356300000.0,64500000.0,1.6894262683736367,1.69,0.076,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Aquiline Financial Services Fund II,Aquiline Financial Services Fund II,2010,100000000.0,120700000.0,132000000.0,178700000.0,46700000.0,1.4805302402651201,1.48,0.075,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Aquiline Financial Services Fund III,Aquiline Financial Services Fund III,2015,100000000.0,128500000.0,230100000.0,311900000.0,81800000.0,2.427237354085603,2.43,0.316,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Aquiline Financial Services Fund IV,Aquiline Financial Services Fund IV,2019,200000000.0,189500000.0,8600000.0,248400000.0,239800000.0,1.3108179419525066,1.31,0.1,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Aquiline Financial Services Fund V,Aquiline Financial Services Fund V,2022,200000000.0,93500000.0,100000.0,94200000.0,94100000.0,1.0074866310160429,1.01,,True,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Aquiline Oregon Co‐Investment Fund,Aquiline Oregon Co‐Investment Fund,2019,50000000.0,50500000.0,3700000.0,85600000.0,81900000.0,1.695049504950495,1.69,0.175,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Arsenal Capital Partners Growth,Arsenal Capital Partners Growth,2021,50000000.0,18800000.0,8000000.0,13600000.0,5600000.0,0.723404255319149,0.72,,True,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Arsenal Capital Partners VI,Arsenal Capital Partners VI,2021,150000000.0,66900000.00000001,22900000.0,56900000.0,34000000.0,0.8505231689088191,0.85,,True,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Asia Opportunity Fund II,Asia Opportunity Fund II,2005,100000000.0,121200000.0,172300000.0,172300000.0,0.0,1.4216171617161717,1.42,0.073,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Asia Opportunity Fund III,Asia Opportunity Fund III,2007,150000000.0,156500000.0,140600000.0,140600000.0,0.0,0.8984025559105431,0.9,0.027999999999999997,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Asia Pacific Trust,Asia Pacific Trust,1990,12800000.0,13500000.0,15900000.0,15900000.0,0.0,1.1777777777777778,1.18,0.026000000000000002,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Aurora Equity Partners II,Aurora Equity Partners II,1998,50000000.0,55900000.0,78300000.0,78300000.0,0.0,1.4007155635062611,1.4,0.046,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Aurora Equity Partners III,Aurora Equity Partners III,2004,50000000.0,52400000.0,86300000.0,86300000.0,0.0,1.6469465648854962,1.65,0.132,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Aurora Resurgence Fund,Aurora Resurgence Fund,2007,50000000.0,42700000.0,58600000.0,58600000.0,0.0,1.3723653395784543,1.37,0.16399999999999998,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Austin Ventures X,Austin Ventures X,2008,50000000.0,49600000.0,81300000.0,81300000.0,0.0,1.6391129032258065,1.64,0.096,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Avista Capital Partners II,Avista Capital Partners II,2008,100000000.0,132300000.00000001,211200000.0,211200000.0,0.0,1.5963718820861676,1.6,0.157,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Avista Capital Partners III,Avista Capital Partners III,2011,100000000.0,113700000.0,113600000.0,113600000.0,0.0,0.9991204925241864,1.0,0.0,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::BCI Growth IV,BCI Growth IV,1996,50000000.0,53800000.0,36000000.0,36000000.0,0.0,0.6691449814126395,0.67,0.067,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::BCI Growth V,BCI Growth V,1999,75000000.0,72900000.0,34500000.0,34500000.0,0.0,0.4732510288065844,0.47,0.10800000000000001,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::BDCM Opportunity Fund,BDCM Opportunity Fund,2002,50000000.0,115200000.0,167800000.0,165800000.0,-2000000.0,1.4392361111111112,1.44,0.198,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::BDCM Opportunity Fund II,BDCM Opportunity Fund II,2005,100000000.0,150800000.0,413400000.0,422400000.0,9000000.0,2.8010610079575597,2.8,0.183,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::BDCM Opportunity Fund III,BDCM Opportunity Fund III,2011,100000000.0,146200000.0,190300000.0,190300000.0,0.0,1.301641586867305,1.3,0.057999999999999996,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::BDCM Opportunity Fund IV,BDCM Opportunity Fund IV,2015,200000000.0,258500000.0,272400000.0,272400000.0,0.0,1.053771760154739,1.05,0.021,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Blackstone Capital Partners VI,Blackstone Capital Partners VI,2011,200000000.0,217900000.0,338800000.0,394000000.0,55200000.0,1.8081688848095456,1.81,0.124,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Blackstone Capital Partners VII,Blackstone Capital Partners VII,2016,450000000.0,475800000.0,366000000.0,777800000.0,411800000.0,1.6347204707860445,1.63,0.133,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Blackstone Capital Partners VIII,Blackstone Capital Partners VIII,2020,500000000.0,351600000.0,26300000.0,424800000.0,398500000.0,1.2081911262798635,1.21,0.106,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Blackstone Energy Partners II,Blackstone Energy Partners II,2015,200000000.0,211900000.0,160600000.0,311700000.0,151100000.0,1.4709768758848514,1.47,0.084,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Bridgepoint Europe VI,Bridgepoint Europe VI,2018,277300000.0,249200000.0,26400000.0,356800000.0,330400000.0,1.4317817014446228,1.43,0.139,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Bridgepoint Europe VI (Sidecar),Bridgepoint Europe VI (Sidecar),2019,69300000.0,57600000.0,1600000.0,92600000.0,91000000.0,1.6076388888888888,1.61,0.156,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Cadence Bancorp LLC,Cadence Bancorp LLC,2010,100000000.0,92500000.0,178000000.0,178000000.0,0.0,1.9243243243243244,1.93,0.1,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Canterbury Mezzanine Capital,Canterbury Mezzanine Capital,1996,25000000.0,25000000.0,31900000.0,31900000.0,0.0,1.276,1.28,0.073,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Canterbury Mezzanine Capital II,Canterbury Mezzanine Capital II,1999,50000000.0,45600000.0,64099999.99999999,64099999.99999999,0.0,1.4057017543859647,1.4,0.115,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Capital International Private Equity Fund VI,Capital International Private Equity Fund VI,2011,100000000.0,110200000.0,95700000.0,104000000.0,8300000.000000001,0.9437386569872959,0.94,0.01,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Castle Harlan Partners II,Castle Harlan Partners II,1992,50000000.0,64099999.99999999,107000000.0,107000000.0,0.0,1.669266770670827,1.67,0.271,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Castle Harlan Partners III,Castle Harlan Partners III,1997,100000000.0,125800000.0,131699999.99999999,131699999.99999999,0.0,1.046899841017488,1.05,0.013000000000000001,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Castle Harlan Partners IV,Castle Harlan Partners IV,2002,100000000.0,112100000.0,155300000.0,155300000.0,0.0,1.3853702051739518,1.38,0.14300000000000002,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Castle Harlan Partners V,Castle Harlan Partners V,2008,100000000.0,92000000.0,106700000.0,106700000.0,0.0,1.1597826086956522,1.16,0.062,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::CDH Fund V,CDH Fund V,2012,100000000.0,116700000.0,134300000.0,167000000.0,32700000.000000004,1.43101970865467,1.43,0.08,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Centerbridge Capital Partners,Centerbridge Capital Partners,2006,200000000.0,316900000.0,556800000.0,563100000.0,6300000.0,1.7769012306721363,1.78,0.192,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Centerbridge Capital Partners II,Centerbridge Capital Partners II,2010,100000000.0,154300000.0,119400000.0,124700000.0,5300000.0,0.8081659105638367,0.81,0.07400000000000001,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Centerbridge Capital Partners III,Centerbridge Capital Partners III,2015,135000000.0,180200000.0,180400000.0,305400000.0,125000000.0,1.6947835738068813,1.69,0.16899999999999998,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Centerbridge Capital Partners IV,Centerbridge Capital Partners IV,2020,250000000.0,228900000.0,22600000.0,324100000.0,301500000.0,1.415902140672783,1.42,,True,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Centerbridge Capital Partners V,Centerbridge Capital Partners V,2023,250000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2024-03-31
OPERF::Centerbridge Special Credit Partners III,Centerbridge Special Credit Partners III,2016,150000000.0,183000000.0,214300000.0,242000000.0,27700000.0,1.3224043715846994,1.32,0.098,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Centerbridge Special Credit Partners III ‐ Flex,Centerbridge Special Credit Partners III ‐ Flex,2020,350000000.0,409500000.0,252200000.0,567600000.0,315400000.0,1.386080586080586,1.39,0.161,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Clearlake Capital Partners VI,Clearlake Capital Partners VI,2020,150000000.0,156600000.0,23900000.0,262600000.0,238700000.0,1.6768837803320562,1.68,0.217,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Clearlake Capital Partners VII,Clearlake Capital Partners VII,2021,250000000.0,144600000.0,700000.0,160200000.0,159500000.0,1.107883817427386,1.11,,True,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Clearlake Capital Partners VIII,Clearlake Capital Partners VIII,2023,250000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2024-03-31
OPERF::ClearVue OPERF,ClearVue OPERF,2019,100000000.0,102600000.0,3000000.0,141100000.0,138100000.0,1.375243664717349,1.37,0.10800000000000001,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::ClearVue Partners III,ClearVue Partners III,2019,150000000.0,150600000.0,2500000.0,190300000.0,187800000.0,1.2636122177954847,1.26,0.068,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Coller International Partners IV,Coller International Partners IV,2002,50000000.0,44600000.0,60300000.0,60300000.0,0.0,1.352017937219731,1.35,0.115,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Coller International Partners V,Coller International Partners V,2006,100000000.0,87400000.0,118800000.0,118800000.0,0.0,1.3592677345537758,1.36,0.07400000000000001,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Coller International Partners VI,Coller International Partners VI,2011,100000000.0,81900000.0,120000000.0,120000000.0,0.0,1.465201465201465,1.46,0.127,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Court Square Capital Partners II,Court Square Capital Partners II,2006,100000000.0,95600000.0,171200000.0,171200000.0,0.0,1.790794979079498,1.79,0.12300000000000001,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Court Square Capital Partners III,Court Square Capital Partners III,2012,75000000.0,80400000.0,119000000.0,119000000.0,0.0,1.4800995024875623,1.48,0.18,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Crescent Mezzanine Partners VI,Crescent Mezzanine Partners VI,2012,75000000.0,83200000.0,92900000.0,92900000.0,0.0,1.1165865384615385,1.12,0.040999999999999995,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::CVC Capital Partners Asia Pacific II,CVC Capital Partners Asia Pacific II,2005,100000000.0,124900000.0,98800000.0,98800000.0,0.0,0.7910328262610088,0.79,0.05,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::CVC Capital Partners Asia Pacific III,CVC Capital Partners Asia Pacific III,2008,100000000.0,105200000.0,161300000.0,166000000.0,4700000.0,1.5779467680608366,1.58,0.128,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::CVC Capital Partners Asia V,CVC Capital Partners Asia V,2018,150000000.0,136500000.0,7200000.0,174100000.0,166900000.0,1.2754578754578754,1.28,0.155,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::CVC Capital Partners Asia VI (A),CVC Capital Partners Asia VI (A),2022,150000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2024-03-31
OPERF::CVC Capital Partners IX,CVC Capital Partners IX,2023,323100000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2024-03-31
OPERF::CVC Capital Partners VI,CVC Capital Partners VI,2014,196500000.0,202700000.0,259800000.0,404500000.0,144700000.0,1.9955599407992106,2.0,0.165,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::CVC Capital Partners VII,CVC Capital Partners VII,2017,245100000.0,253500000.0,128100000.0,473500000.0,345400000.0,1.8678500986193294,1.87,0.20800000000000002,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::CVC Capital Partners VIII,CVC Capital Partners VIII,2021,356000000.0,256500000.0,1600000.0,281300000.0,279700000.0,1.0966861598440545,1.1,,True,False,False,Oregon PERS OPERF,2024-03-31
OPERF::CVC European Equity Partners,CVC European Equity Partners,1996,50000000.0,58600000.0,142800000.0,142800000.0,0.0,2.4368600682593855,2.43,0.265,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::CVC European Equity Partners II,CVC European Equity Partners II,1998,150000000.0,174700000.0,367700000.0,367700000.0,0.0,2.1047510017172297,2.1,0.18899999999999997,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::CVC European Equity Partners III,CVC European Equity Partners III,2001,150000000.0,178200000.0,449000000.0,459300000.0,10300000.0,2.5774410774410774,2.58,0.41,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::CVC European Equity Partners IV,CVC European Equity Partners IV,2005,145500000.0,153400000.0,294400000.0,294600000.0,200000.0,1.9204693611473274,1.92,0.17,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::CVC European Equity Partners V,CVC European Equity Partners V,2008,291200000.0,271600000.0,533400000.0,539100000.0,5700000.0,1.9849042709867453,1.98,0.16699999999999998,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Diamond Castle Partners IV,Diamond Castle Partners IV,2005,100000000.0,99000000.0,101700000.0,101700000.0,0.0,1.0272727272727273,1.03,0.006,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Doughty Hanson & Co II,Doughty Hanson & Co II,1995,50000000.0,46300000.0,93300000.0,93300000.0,0.0,2.0151187904967602,2.01,0.45,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Doughty Hanson & Co III,Doughty Hanson & Co III,1997,250000000.0,266899999.99999997,512799999.99999994,512799999.99999994,0.0,1.9213188460097415,1.92,0.136,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Eighth Cinven Fund,Eighth Cinven Fund,2023,231000000.0,0.0,0.0,-4099999.9999999995,-4099999.9999999995,,0.0,,True,False,True,Oregon PERS OPERF,2024-03-31
OPERF::Elevation Partners,Elevation Partners,2004,100000000.0,95300000.0,149200000.0,149200000.0,0.0,1.565582371458552,1.57,0.11800000000000001,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Encap Energy Capital Fund X,Encap Energy Capital Fund X,2015,90000000.0,93700000.0,128100000.0,183300000.0,55200000.0,1.9562433297758806,1.96,0.157,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::EnCap Energy Capital Fund XI,EnCap Energy Capital Fund XI,2016,250000000.0,234800000.0,135100000.0,406000000.0,270900000.0,1.7291311754684837,1.73,0.20600000000000002,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Endeavour Capital Fund III,Endeavour Capital Fund III,2000,25000000.0,24500000.0,67099999.99999999,67099999.99999999,0.0,2.738775510204081,2.74,0.29600000000000004,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Endeavour Capital Fund IV,Endeavour Capital Fund IV,2004,50000000.0,46100000.0,162300000.0,162300000.0,0.0,3.5206073752711498,3.52,0.282,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Endeavour Capital Fund V,Endeavour Capital Fund V,2008,65000000.0,64900000.00000001,128000000.0,128000000.0,0.0,1.9722650231124805,1.97,0.107,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Endeavour Capital Fund VI,Endeavour Capital Fund VI,2011,95000000.0,89000000.0,132400000.0,132400000.0,0.0,1.4876404494382023,1.49,0.085,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Endeavour Capital Fund VII,Endeavour Capital Fund VII,2015,112400000.0,82500000.0,132800000.00000001,132800000.00000001,0.0,1.6096969696969698,1.61,0.14800000000000002,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Essex Woodlands Health Ventures Fund VI,Essex Woodlands Health Ventures Fund VI,2004,25000000.0,24300000.0,31200000.0,31200000.0,0.0,1.2839506172839505,1.28,0.028999999999999998,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Essex Woodlands Health Ventures Fund VII,Essex Woodlands Health Ventures Fund VII,2006,50000000.0,50000000.0,70200000.0,70200000.0,0.0,1.404,1.4,0.055999999999999994,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Essex Woodlands Health Ventures Fund VIII,Essex Woodlands Health Ventures Fund VIII,2008,100000000.0,100600000.0,86700000.0,86700000.0,0.0,0.8618290258449304,0.86,0.025,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Exxel Capital Partners V,Exxel Capital Partners V,1997,75000000.0,87000000.0,7700000.0,7700000.0,0.0,0.08850574712643679,0.09,,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Exxel Capital Partners VI,Exxel Capital Partners VI,2000,50000000.0,75800000.0,21800000.0,37600000.0,15800000.0,0.49604221635883905,0.5,0.059000000000000004,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Fenway Partners Capital Fund II,Fenway Partners Capital Fund II,1998,50000000.0,58500000.0,67900000.0,67900000.0,0.0,1.1606837606837608,1.16,0.042,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Fenway Partners Capital Fund III,Fenway Partners Capital Fund III,2006,50000000.0,69800000.0,104100000.0,104100000.0,0.0,1.491404011461318,1.49,0.07,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Fifth Cinven Fund,Fifth Cinven Fund,2012,75800000.0,77000000.0,111800000.0,128200000.0,16399999.999999998,1.664935064935065,1.66,0.175,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::First Reserve Fund IX,First Reserve Fund IX,2001,75000000.0,81200000.0,231000000.0,231000000.0,0.0,2.8448275862068964,2.85,0.48100000000000004,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::First Reserve Fund X,First Reserve Fund X,2004,100000000.0,100000000.0,182800000.0,182800000.0,0.0,1.828,1.83,0.31,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::First Reserve Fund XI,First Reserve Fund XI,2006,300000000.0,342100000.0,225100000.0,225100000.0,0.0,0.6579947383805904,0.66,0.107,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::First Reserve Fund XII,First Reserve Fund XII,2008,300000000.0,342100000.0,187600000.0,187600000.0,0.0,0.5483776673487284,0.55,0.16399999999999998,False,True,False,Oregon PERS OPERF,2024-03-31
OPERF::Fisher Lynch Co‐investment Partnership,Fisher Lynch Co‐investment Partnership,2006,250000000.0,282100000.0,415000000.0,415000000.0,0.0,1.4711095356256647,1.47,0.069,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Fisher Lynch Co‐Investment Partnership II,Fisher Lynch Co‐Investment Partnership II,2011,500000000.0,520400000.0,918500000.0,1144400000.0,225900000.0,2.199077632590315,2.2,0.172,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Focus Ventures III,Focus Ventures III,2006,40000000.0,40000000.0,21700000.0,21700000.0,0.0,0.5425,0.54,0.1,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Fox Paine Capital Fund II,Fox Paine Capital Fund II,2000,50000000.0,49300000.0,93800000.0,93800000.0,0.0,1.9026369168356998,1.9,0.18899999999999997,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Francisco Partners Agility II,Francisco Partners Agility II,2020,50000000.0,40200000.0,0.0,60100000.0,60100000.0,1.4950248756218905,1.5,0.23399999999999999,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Francisco Partners Agility III,Francisco Partners Agility III,2022,50000000.0,0.0,0.0,-700000.0,-700000.0,,0.0,,True,False,True,Oregon PERS OPERF,2024-03-31
OPERF::Francisco Partners II,Francisco Partners II,2006,100000000.0,100200000.0,164700000.0,165000000.0,300000.0,1.6467065868263473,1.65,0.10400000000000001,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Francisco Partners III,Francisco Partners III,2011,100000000.0,95400000.0,285300000.0,328000000.0,42700000.0,3.438155136268344,3.44,0.23199999999999998,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Francisco Partners IV,Francisco Partners IV,2015,150000000.0,146200000.0,288800000.0,442700000.0,153900000.0,3.028043775649795,3.03,0.267,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Francisco Partners V,Francisco Partners V,2018,200000000.0,194100000.0,88000000.0,406600000.0,318600000.0,2.094796496651211,2.09,0.201,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Francisco Partners VI,Francisco Partners VI,2020,250000000.0,230300000.0,25900000.0,297700000.0,271800000.0,1.2926617455492835,1.29,0.149,False,False,False,Oregon PERS OPERF,2024-03-31
OPERF::Francisco Partners VII,Francisco Partners VII,2023,250000000.0,1900000.0,0.0,-1700000.0,-1700000.0,-0.8947368421052632,0.89,,True,False,False,Oregon PERS OPERF,2024-03-31
