fund_id,fund_name,vintage,commitment,contributions,distributions,total_value,nav,tvpi_reported,reported_multiple,net_irr,not_meaningful,sold_secondary,fully_uncalled,source,as_of
OPERF::Apollo Investment Fund VIII,Apollo Investment Fund VIII,2013,400000000.0,384900000.0,579400000.0,579400000.0,0.0,1.5053260587165498,1.51,0.109,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Aquiline Financial Services Fund,Aquiline Financial Services Fund,2005,200000000.0,210900000.0,291800000.0,356700000.0,64900000.00000001,1.6913229018492177,1.69,0.07400000000000001,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Aquiline Financial Services Fund II,Aquiline Financial Services Fund II,2010,100000000.0,124300000.0,165800000.0,165800000.0,0.0,1.333869670152856,1.33,0.059000000000000004,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Aquiline Financial Services Fund III,Aquiline Financial Services Fund III,2015,100000000.0,133199999.99999999,283600000.0,308000000.0,24400000.0,2.3123123123123124,2.31,0.301,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Aquiline Financial Services Fund IV,Aquiline Financial Services Fund IV,2019,200000000.0,212400000.0,111300000.0,336200000.0,224900000.0,1.5828625235404896,1.58,0.128,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Aquiline Financial Services Fund V,Aquiline Financial Services Fund V,2022,200000000.0,127300000.0,500000.0,164200000.0,163700000.0,1.2898664571877454,1.29,,True,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Aquiline Oregon Co-Investment Fund,Aquiline Oregon Co-Investment Fund,2019,50000000.0,51300000.0,27600000.0,103500000.0,75900000.0,2.017543859649123,2.02,0.17,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Arsenal Capital Partners Growth,Arsenal Capital Partners Growth,2021,50000000.0,30200000.0,9000000.0,22000000.0,13000000.0,0.7284768211920529,0.73,-0.20600000000000002,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Arsenal Capital Partners VI,Arsenal Capital Partners VI,2021,150000000.0,107200000.0,27100000.0,101400000.0,74300000.0,0.9458955223880597,0.95,-0.036000000000000004,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Asia Opportunity Fund II,Asia Opportunity Fund II,2005,100000000.0,121200000.0,172300000.0,172300000.0,0.0,1.4216171617161717,1.42,0.073,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Asia Opportunity Fund III,Asia Opportunity Fund III,2007,150000000.0,156500000.0,140600000.0,140600000.0,0.0,0.8984025559105431,0.9,-0.027999999999999997,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Asia Pacific Trust,Asia Pacific Trust,1990,12800000.0,13500000.0,15900000.0,15900000.0,0.0,1.1777777777777778,1.18,0.026000000000000002,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Aurora Equity Partners II,Aurora Equity Partners II,1998,50000000.0,55900000.0,78300000.0,78300000.0,0.0,1.4007155635062611,1.4,0.046,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Aurora Equity Partners III,Aurora Equity Partners III,2004,50000000.0,52400000.0,86300000.0,86300000.0,0.0,1.6469465648854962,1.65,0.132,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Aurora Resurgence Fund,Aurora Resurgence Fund,2007,50000000.0,42700000.0,58600000.0,58600000.0,0.0,1.3723653395784543,1.37,0.16399999999999998,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Austin Ventures X,Austin Ventures X,2008,50000000.0,49600000.0,81300000.0,81300000.0,0.0,1.6391129032258065,1.64,0.096,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Avista Capital Partners II,Avista Capital Partners II,2008,100000000.0,132300000.00000001,211200000.0,211200000.0,0.0,1.5963718820861676,1.6,0.157,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Avista Capital Partners III,Avista Capital Partners III,2011,100000000.0,113700000.0,113600000.0,113600000.0,0.0,0.9991204925241864,1.0,0.0,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::BCI Growth IV,BCI Growth IV,1996,50000000.0,53800000.0,36000000.0,36000000.0,0.0,0.6691449814126395,0.67,-0.067,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::BCI Growth V,BCI Growth V,1999,75000000.0,72900000.0,34500000.0,34500000.0,0.0,0.4732510288065844,0.47,-0.10800000000000001,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::BDCM Opportunity Fund,BDCM Opportunity Fund,2001,50000000.0,115200000.0,167800000.0,164800000.0,-3000000.0,1.4305555555555556,1.43,0.198,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::BDCM Opportunity Fund II,BDCM Opportunity Fund II,2005,100000000.0,150800000.0,413900000.0,422500000.0,8600000.0,2.8017241379310347,2.8,0.183,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::BDCM Opportunity Fund III,BDCM Opportunity Fund III,2009,100000000.0,146200000.0,190300000.0,190300000.0,0.0,1.301641586867305,1.3,0.057999999999999996,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::BDCM Opportunity Fund IV,BDCM Opportunity Fund IV,2015,200000000.0,258500000.0,272400000.0,272400000.0,0.0,1.053771760154739,1.05,0.021,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Blackstone Capital Partners VI,Blackstone Capital Partners VI,2011,200000000.0,218000000.0,357700000.0,394900000.0,37200000.0,1.8114678899082568,1.81,0.121,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Blackstone Capital Partners VII,Blackstone Capital Partners VII,2016,450000000.0,488700000.0,483800000.0,842600000.0,358800000.0,1.7241661551053815,1.72,0.128,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Blackstone Capital Partners VIII,Blackstone Capital Partners VIII,2020,500000000.0,452600000.0,312200000.0,569700000.0,257500000.0,1.2587273530711445,1.26,0.099,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Blackstone Energy Partners II,Blackstone Energy Partners II,2015,200000000.0,218300000.0,201100000.0,332900000.0,131800000.00000001,1.5249656436097114,1.52,0.083,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Bridgepoint Europe VI,Bridgepoint Europe VI,2018,277300000.0,249200000.0,188100000.0,413200000.0,225100000.0,1.6581059390048154,1.66,0.136,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Bridgepoint Europe VI (Sidecar),Bridgepoint Europe VI (Sidecar),2019,69300000.0,57600000.0,27100000.0,111900000.0,84800000.0,1.9427083333333333,1.94,0.154,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Cadence Bancorp LLC,Cadence Bancorp LLC,2010,100000000.0,92500000.0,178000000.0,178000000.0,0.0,1.9243243243243244,1.93,0.1,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Canterbury Mezzanine Capital,Canterbury Mezzanine Capital,1996,25000000.0,25000000.0,31900000.0,31900000.0,0.0,1.276,1.28,0.073,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Canterbury Mezzanine Capital II,Canterbury Mezzanine Capital II,1999,50000000.0,45600000.0,64099999.99999999,64099999.99999999,0.0,1.4057017543859647,1.4,0.115,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Capital International Private Equity Fund VI,Capital International Private Equity Fund VI,2011,100000000.0,112400000.0,103400000.0,106000000.0,2600000.0,0.9430604982206405,0.94,-0.01,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Castle Harlan Partners II,Castle Harlan Partners II,1992,50000000.0,64099999.99999999,107000000.0,107000000.0,0.0,1.669266770670827,1.67,0.271,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Castle Harlan Partners III,Castle Harlan Partners III,1997,100000000.0,125800000.0,131699999.99999999,131699999.99999999,0.0,1.046899841017488,1.05,0.013000000000000001,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Castle Harlan Partners IV,Castle Harlan Partners IV,2002,100000000.0,112100000.0,155300000.0,155300000.0,0.0,1.3853702051739518,1.38,0.14300000000000002,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Castle Harlan Partners V,Castle Harlan Partners V,2008,100000000.0,92000000.0,106700000.0,106700000.0,0.0,1.1597826086956522,1.16,0.062,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::CDH Fund V,CDH Fund V,2012,100000000.0,117000000.0,143100000.0,171200000.0,28100000.0,1.4632478632478632,1.46,0.08,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Centerbridge Capital Partners,Centerbridge Capital Partners,2006,200000000.0,316700000.0,562700000.0,562700000.0,0.0,1.7767603410167352,1.78,0.192,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Centerbridge Capital Partners II,Centerbridge Capital Partners II,2010,100000000.0,154000000.0,124300000.0,124700000.0,400000.0,0.8097402597402598,0.81,-0.07200000000000001,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Centerbridge Capital Partners III,Centerbridge Capital Partners III,2015,135000000.0,187600000.0,214800000.0,290200000.0,75400000.0,1.546908315565032,1.55,0.135,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Centerbridge Capital Partners IV,Centerbridge Capital Partners IV,2020,250000000.0,272900000.0,72000000.0,384000000.0,312000000.0,1.4071088310736533,1.41,0.159,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Centerbridge Capital Partners V,Centerbridge Capital Partners V,2023,250000000.0,50400000.0,0.0,55000000.0,55000000.0,1.0912698412698412,1.09,,True,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Centerbridge Special Credit Partners III,Centerbridge Special Credit Partners III,2016,150000000.0,183000000.0,233500000.0,244800000.0,11300000.0,1.337704918032787,1.34,0.098,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Centerbridge Special Credit Partners III - Flex,Centerbridge Special Credit Partners III - Flex,2020,350000000.0,409500000.0,400400000.0,598000000.0,197600000.0,1.4603174603174602,1.46,0.14400000000000002,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Clearlake Capital Partners VI,Clearlake Capital Partners VI,2020,150000000.0,156600000.0,23900000.0,238000000.0,214100000.0,1.5197956577266922,1.52,0.113,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Clearlake Capital Partners VII,Clearlake Capital Partners VII,2021,250000000.0,179300000.0,700000.0,198800000.0,198100000.0,1.1087562744004462,1.11,0.040999999999999995,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Clearlake Capital Partners VIII,Clearlake Capital Partners VIII,2023,250000000.0,17500000.0,0.0,12600000.0,12600000.0,0.72,0.72,,True,False,False,Oregon PERS OPERF,2025-09-30
OPERF::ClearVue OPERF,ClearVue OPERF,2019,100000000.0,102600000.0,3000000.0,115800000.0,112800000.0,1.128654970760234,1.13,0.027000000000000003,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::ClearVue Partners III,ClearVue Partners III,2019,150000000.0,150600000.0,2500000.0,176300000.0,173800000.0,1.1706507304116867,1.17,0.032,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Coller International Partners IV,Coller International Partners IV,2002,50000000.0,44600000.0,60300000.0,60300000.0,0.0,1.352017937219731,1.35,0.115,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Coller International Partners V,Coller International Partners V,2006,100000000.0,87400000.0,118800000.0,118800000.0,0.0,1.3592677345537758,1.36,0.07400000000000001,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Coller International Partners VI,Coller International Partners VI,2010,100000000.0,81900000.0,120000000.0,120000000.0,0.0,1.465201465201465,1.46,0.127,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Court Square Capital Partners II,Court Square Capital Partners II,2006,100000000.0,95600000.0,171200000.0,171200000.0,0.0,1.790794979079498,1.79,0.12300000000000001,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Court Square Capital Partners III,Court Square Capital Partners III,2012,75000000.0,80400000.0,119000000.0,119000000.0,0.0,1.4800995024875623,1.48,0.18,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Crescent Mezzanine Partners VI,Crescent Mezzanine Partners VI,2012,75000000.0,83200000.0,92900000.0,92900000.0,0.0,1.1165865384615385,1.12,0.040999999999999995,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC Capital Partners Asia Pacific II,CVC Capital Partners Asia Pacific II,2005,100000000.0,124900000.0,98800000.0,98800000.0,0.0,0.7910328262610088,0.79,-0.05,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC Capital Partners Asia Pacific III,CVC Capital Partners Asia Pacific III,2008,100000000.0,105200000.0,161700000.0,164900000.0,3200000.0,1.567490494296578,1.57,0.127,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC Capital Partners Asia V,CVC Capital Partners Asia V,2020,150000000.0,150400000.0,44400000.0,211200000.0,166800000.0,1.4042553191489362,1.4,0.126,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC Capital Partners Asia VI (A),CVC Capital Partners Asia VI (A),2022,150000000.0,22500000.0,3200000.0,24900000.0,21700000.0,1.1066666666666667,1.1,,True,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC Capital Partners IX,CVC Capital Partners IX,2023,323100000.0,46300000.0,1600000.0,57000000.0,55400000.0,1.2311015118790496,1.23,,True,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC Capital Partners VI,CVC Capital Partners VI,2014,196500000.0,205600000.0,280100000.0,414600000.0,134500000.0,2.0165369649805447,2.02,0.155,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC Capital Partners VII,CVC Capital Partners VII,2017,245100000.0,266200000.0,243500000.0,569000000.0,325500000.0,2.1374906085649887,2.14,0.203,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC Capital Partners VIII,CVC Capital Partners VIII,2021,356000000.0,335000000.0,8500000.0,424400000.0,415900000.0,1.266865671641791,1.27,0.098,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC European Equity Partners,CVC European Equity Partners,1996,50000000.0,58600000.0,142800000.0,142800000.0,0.0,2.4368600682593855,2.43,0.265,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC European Equity Partners II,CVC European Equity Partners II,1998,150000000.0,174700000.0,367700000.0,367700000.0,0.0,2.1047510017172297,2.1,0.18899999999999997,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC European Equity Partners III,CVC European Equity Partners III,2001,150000000.0,178200000.0,457200000.0,461000000.0,3800000.0,2.5869809203142538,2.59,0.41,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC European Equity Partners IV,CVC European Equity Partners IV,2005,145500000.0,153400000.0,294400000.0,294600000.0,200000.0,1.9204693611473274,1.92,0.17,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::CVC European Equity Partners V,CVC European Equity Partners V,2008,291200000.0,271600000.0,533400000.0,539800000.0,6400000.0,1.9874815905743741,1.99,0.16699999999999998,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Diamond Castle Partners IV,Diamond Castle Partners IV,2005,100000000.0,99000000.0,101700000.0,101700000.0,0.0,1.0272727272727273,1.03,0.006,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Doughty Hanson & Co II,Doughty Hanson & Co II,1995,50000000.0,46300000.0,93600000.0,93600000.0,0.0,2.021598272138229,2.02,0.455,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Doughty Hanson & Co III,Doughty Hanson & Co III,1997,250000000.0,266899999.99999997,512799999.99999994,512799999.99999994,0.0,1.9213188460097415,1.92,0.136,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Eighth Cinven Fund,Eighth Cinven Fund,2023,231000000.0,45500000.0,0.0,48100000.0,48100000.0,1.0571428571428572,1.06,,True,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Elevation Partners,Elevation Partners,2004,100000000.0,95300000.0,149200000.0,149200000.0,0.0,1.565582371458552,1.57,0.11800000000000001,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Encap Energy Capital Fund X,Encap Energy Capital Fund X,2015,90000000.0,94300000.0,162700000.0,188100000.0,25400000.0,1.994697773064687,2.0,0.153,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::EnCap Energy Capital Fund XI,EnCap Energy Capital Fund XI,2016,250000000.0,250400000.0,355900000.0,449900000.0,94000000.0,1.7967252396166133,1.8,0.18899999999999997,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Endeavour Capital Fund III,Endeavour Capital Fund III,2000,25000000.0,24500000.0,67099999.99999999,67099999.99999999,0.0,2.738775510204081,2.74,0.29600000000000004,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Endeavour Capital Fund IV,Endeavour Capital Fund IV,2004,50000000.0,46100000.0,162300000.0,162300000.0,0.0,3.5206073752711498,3.52,0.282,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Endeavour Capital Fund V,Endeavour Capital Fund V,2008,65000000.0,64900000.00000001,128000000.0,128000000.0,0.0,1.9722650231124805,1.97,0.107,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Endeavour Capital Fund VI,Endeavour Capital Fund VI,2011,95000000.0,89000000.0,132400000.0,132400000.0,0.0,1.4876404494382023,1.49,0.085,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Endeavour Capital Fund VII,Endeavour Capital Fund VII,2015,112400000.0,82500000.0,132800000.00000001,132800000.00000001,0.0,1.6096969696969698,1.61,0.14800000000000002,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Essex Woodlands Health Ventures Fund VI,Essex Woodlands Health Ventures Fund VI,2004,25000000.0,24300000.0,31200000.0,31200000.0,0.0,1.2839506172839505,1.28,0.028999999999999998,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Essex Woodlands Health Ventures Fund VII,Essex Woodlands Health Ventures Fund VII,2006,50000000.0,50000000.0,70200000.0,70200000.0,0.0,1.404,1.4,0.055999999999999994,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Essex Woodlands Health Ventures Fund VIII,Essex Woodlands Health Ventures Fund VIII,2008,100000000.0,100600000.0,86700000.0,86700000.0,0.0,0.8618290258449304,0.86,-0.025,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Exxel Capital Partners V,Exxel Capital Partners V,1997,75000000.0,87000000.0,7700000.0,7700000.0,0.0,0.08850574712643679,0.09,,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Exxel Capital Partners VI,Exxel Capital Partners VI,2000,50000000.0,75800000.0,21800000.0,37600000.0,15800000.0,0.49604221635883905,0.5,-0.055,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Fenway Partners Capital Fund II,Fenway Partners Capital Fund II,1998,50000000.0,58500000.0,67900000.0,67900000.0,0.0,1.1606837606837608,1.16,0.042,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Fenway Partners Capital Fund III,Fenway Partners Capital Fund III,2006,50000000.0,69800000.0,104100000.0,104100000.0,0.0,1.491404011461318,1.49,0.07,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Fifth Cinven Fund,Fifth Cinven Fund,2012,75800000.0,77000000.0,111800000.0,126600000.0,14800000.0,1.6441558441558441,1.64,0.16899999999999998,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::First Reserve Fund IX,First Reserve Fund IX,2001,75000000.0,81200000.0,231000000.0,231000000.0,0.0,2.8448275862068964,2.85,0.48100000000000004,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::First Reserve Fund X,First Reserve Fund X,2004,100000000.0,100000000.0,182800000.0,182800000.0,0.0,1.828,1.83,0.31,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::First Reserve Fund XI,First Reserve Fund XI,2006,300000000.0,342100000.0,225100000.0,225100000.0,0.0,0.6579947383805904,0.66,-0.107,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::First Reserve Fund XII,First Reserve Fund XII,2008,300000000.0,342100000.0,187600000.0,187600000.0,0.0,0.5483776673487284,0.55,-0.16399999999999998,False,True,False,Oregon PERS OPERF,2025-09-30
OPERF::Fisher Lynch Co-investment Partnership,Fisher Lynch Co-investment Partnership,2006,250000000.0,282100000.0,415000000.0,415000000.0,0.0,1.4711095356256647,1.47,0.069,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Fisher Lynch Co-Investment Partnership II,Fisher Lynch Co-Investment Partnership II,2011,500000000.0,520700000.00000006,990900000.0,1205100000.0,214200000.0,2.314384482427501,2.31,0.172,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Focus Ventures III,Focus Ventures III,2006,40000000.0,40000000.0,21700000.0,21700000.0,0.0,0.5425,0.54,-0.1,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Fox Paine Capital Fund II,Fox Paine Capital Fund II,2000,50000000.0,49300000.0,93800000.0,93800000.0,0.0,1.9026369168356998,1.9,0.18899999999999997,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Francisco Partners Agility II,Francisco Partners Agility II,2020,50000000.0,41800000.0,38600000.0,91000000.0,52400000.0,2.1770334928229667,2.18,0.28,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Francisco Partners Agility III,Francisco Partners Agility III,2023,50000000.0,2600000.0,0.0,3000000.0,3000000.0,1.1538461538461537,1.18,,True,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Francisco Partners II,Francisco Partners II,2006,100000000.0,100200000.0,164700000.0,165100000.0,400000.0,1.6477045908183632,1.65,0.10400000000000001,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Francisco Partners III,Francisco Partners III,2011,100000000.0,95400000.0,301000000.0,327700000.0,26700000.0,3.4350104821802936,3.43,0.22899999999999998,False,False,False,Oregon PERS OPERF,2025-09-30
OPERF::Francisco Partners IV,Francisco Partners IV,2015,150000000.0,146200000.0,356700000.0,442600000.0,85900000.0,3.027359781121751,3.03,0.255,False,False,False,Oregon PERS OPERF,2025-09-30
